index;x;y;z
556;0.246170;1.466919;-0.478806
557;0.365768;1.527466;-0.381439
558;0.171326;1.289795;-0.452393
559;0.066971;1.180786;-0.145447
560;-0.372177;1.895294;0.249283
561;-0.440735;1.360046;0.130447
562;-0.300491;1.045944;0.065552
563;-0.109772;0.931412;-0.089310
564;-0.082687;0.949936;-0.042328
565;-0.178360;0.700516;0.045151
566;-0.190903;0.407852;0.142487
567;-0.371353;0.287659;0.220871
568;-0.270493;0.320648;0.103088
569;-0.097534;0.396698;-0.230164
570;0.396118;0.970016;-1.374146
571;0.673050;2.175369;-0.917603
572;-0.147278;1.196320;-0.794525
573;-0.751724;0.905334;0.114578
574;-1.219193;0.860245;-0.685623
575;0.471527;1.594833;0.734085
576;-0.307129;0.609436;0.376816
577;-0.418320;0.553436;0.274979
578;-0.109802;1.499435;0.219406
579;0.042374;1.292084;0.100723
580;-0.255081;0.801910;-0.030243
581;-0.039917;0.774429;0.110535
582;0.058411;0.926544;0.009384
583;-0.029312;0.706467;0.012741
584;-0.073227;0.891418;0.068436
585;-0.035095;1.220428;-0.092880
586;0.108795;1.010712;-0.293457
587;0.303955;1.308304;-0.269974
588;0.355255;1.380798;-0.383362
589;0.145569;1.531555;-0.276321
590;0.119080;1.214096;-0.216599
591;0.027191;1.175018;0.325638
592;-0.611298;1.616379;0.221222
593;-0.384125;1.257065;0.083511
594;-0.257690;1.241089;-0.104797
595;0.092621;1.059875;0.005554
596;0.047836;0.853424;-0.014618
597;-0.165848;0.504669;0.114227
598;-0.302948;0.278610;0.226013
599;-0.271530;0.270660;0.182068
600;-0.192551;0.311859;0.004837
601;-0.011856;0.581543;-0.568726
602;0.395721;1.680939;-1.430435
603;0.011307;1.681381;-0.767548
604;-0.356873;0.830246;-0.393631
605;-0.337936;0.946259;-0.015549
606;-0.633804;2.076599;0.039749
607;0.227295;0.269058;0.695541
608;-0.268753;0.524933;0.256943
609;-0.073059;1.273117;0.156998
610;0.102539;1.213898;0.022690
611;-0.107147;0.941269;0.032684
612;-0.055573;0.772232;0.041931
613;-0.061707;0.878769;0.027557
614;-0.163483;1.021210;0.014465
615;-0.160797;0.922562;0.002945
616;0.046127;0.875809;-0.100708
617;0.309464;1.129730;-0.210999
618;0.359665;1.277237;-0.232315
619;0.358154;1.298065;-0.220398
620;0.219131;1.383957;-0.234741
621;0.003296;1.255219;-0.358627
622;-0.029892;1.182175;-0.095520
623;-0.479706;1.652176;0.154633
624;-0.415314;1.381760;0.252762
625;-0.333099;1.151611;-0.104309
626;-0.131485;0.975555;0.061340
627;0.015366;0.857574;-0.049164
628;-0.085129;0.589294;0.037247
629;-0.229553;0.322601;0.146545
