index;x;y;z
717;-0.267899;1.280701;-0.028915
718;-0.397079;0.968521;-0.114609
719;-0.790222;0.938126;-0.009079
720;-0.865784;1.193375;0.176590
721;-0.518250;1.151886;-0.440216
722;-0.303482;1.030746;-0.189056
723;0.133026;0.913635;-0.244736
724;0.128632;0.732101;-0.224442
725;-0.081726;0.684753;-0.306808
726;-0.165710;0.700058;-0.236130
727;-0.126419;0.507782;-0.051941
728;-0.195602;0.306747;-0.175385
729;-0.162964;0.575073;-0.362076
730;-0.078323;1.242859;-0.817566
731;0.132385;1.406113;-0.638733
732;-0.132690;0.929398;-0.634888
733;-0.457565;1.024017;-0.440048
734;-0.716278;1.437408;-0.210114
735;-0.370316;0.840271;0.030777
736;-0.247833;0.837341;-0.000229
737;-0.121216;0.844528;0.299820
738;-0.247192;1.149536;-0.252319
739;-0.050491;0.954071;-0.378372
740;-0.151749;0.763870;-0.138474
741;-0.385117;0.717651;0.054657
742;-0.251709;0.862823;-0.101212
743;-0.164505;0.825012;-0.181000
744;-0.176804;0.841812;-0.097168
745;-0.100479;0.917618;-0.079300
746;-0.095505;0.980576;-0.273880
