index;x;y;z
601;-0.709595;1.318726;-0.588165
602;0.146591;1.346436;0.534607
603;-0.315384;0.355942;0.085480
604;-0.319305;1.229248;0.062363
605;-0.161804;1.153168;-0.031387
606;-0.234726;0.651566;0.101135
607;-0.031937;0.896515;0.036087
608;-0.083191;0.950089;-0.015182
609;-0.187057;0.855042;-0.006531
610;-0.175598;0.952240;0.027206
611;-0.157623;0.862350;0.063080
612;-0.200226;1.007828;0.068787
613;-0.266006;0.921356;0.053513
614;0.020599;0.984131;0.077911
615;0.095047;0.960098;0.239807
616;-0.033676;1.102783;0.046524
617;0.082535;1.291855;0.008636
618;0.010162;1.474136;-0.097305
619;-0.490036;1.398544;-0.020340
620;-0.822678;1.367004;-0.044128
621;-0.402710;1.479996;0.027161
622;-0.187057;1.279984;-0.125687
623;-0.141571;0.949722;-0.087326
624;-0.350922;0.761475;-0.033478
625;-0.307953;0.559692;0.025070
626;-0.214401;0.395187;0.097031
627;-0.217545;0.429474;0.063995
628;-0.348740;0.428146;-0.108292
629;-0.230713;0.627640;-0.252029
630;-0.026276;1.098953;-0.534042
631;0.553101;1.319168;-0.379044
632;0.084381;1.645905;-0.752991
633;0.055954;0.920975;-0.173599
634;-0.461716;1.099579;-0.468262
635;-0.534729;1.234146;-0.408432
636;-0.194839;0.727249;0.208511
637;-0.160568;0.879608;0.113632
638;-0.278564;1.353958;-0.206955
639;-0.286850;0.704773;0.198837
640;-0.263779;0.770523;0.098740
641;0.017639;1.085510;-0.040054
642;-0.055786;0.884735;0.065063
643;-0.118164;0.808090;0.014145
644;-0.083755;0.930618;0.022385
645;-0.092697;0.931564;-0.056519
646;-0.151337;1.013580;0.018051
647;-0.098816;0.883224;-0.026474
648;0.054825;1.047134;0.181412
649;0.094986;0.916336;0.280579
650;-0.149460;1.203430;-0.068665
651;0.106445;1.209702;0.023026
652;0.050919;1.376175;0.029205
653;-0.201828;1.342712;-0.006271
654;-0.701691;1.432053;0.091827
655;-0.647049;1.293793;0.004547
656;-0.229843;1.171936;-0.040817
657;0.156921;1.143707;-0.087296
658;-0.145538;0.850754;-0.097397
659;-0.293671;0.658646;-0.018997
660;-0.240479;0.523865;0.010330
661;-0.210999;0.502472;0.060852
662;-0.342560;0.481018;0.004044
663;-0.236053;0.527176;-0.162643
664;-0.088425;0.822723;-0.270096
665;0.120834;1.097900;-0.562210
666;0.626572;1.339783;-0.154572
667;0.063751;1.681046;-1.057220
668;-0.007843;0.746628;0.148849
669;-0.965179;0.938034;-0.142380
670;0.087143;1.636795;-0.064804
671;-0.504562;0.669968;0.047165
672;-0.168976;0.600006;0.315399
673;-0.187103;1.398605;0.006393
674;0.079025;0.838058;0.155075
675;-0.118729;0.781967;0.016266
676;-0.081543;0.910843;0.005020
677;-0.155746;0.874008;0.021896
678;-0.207092;0.921295;0.036438
679;-0.175217;0.871979;0.014069
680;-0.083923;1.017441;0.087601
681;-0.144119;1.072266;0.060272
682;0.097137;0.893173;0.151016
683;0.219543;1.025772;0.203552
684;-0.123276;1.183441;-0.076996
685;0.054337;1.313812;-0.049698
686;-0.133499;1.304550;-0.037231
687;-0.496475;1.593918;0.128174
688;-0.798111;1.389725;0.008743
689;-0.411774;1.228607;-0.029877
690;-0.133316;1.237854;-0.125641
691;-0.132904;0.916641;-0.062820
692;-0.325409;0.744980;-0.032257
693;-0.265396;0.450623;0.104813
694;-0.228943;0.372513;0.093414
695;-0.295471;0.324814;0.027802
696;-0.204056;0.401001;-0.120514
697;-0.122116;0.846771;-0.434128
