index;x;y;z
631;0.346588;-0.063889;0.845413
632;-0.509277;1.056244;0.034821
633;0.280197;1.668854;0.082260
634;-0.068695;0.576859;-0.070450
635;-0.267471;0.597183;0.110382
636;-0.060806;0.642715;0.056976
637;0.158951;0.895340;-0.067612
638;0.289276;1.201889;0.146286
639;0.044052;1.281525;-0.443863
640;0.145721;1.638733;-0.301056
641;1.560654;1.394440;-0.080566
642;0.562820;1.799438;-0.310883
643;0.257141;1.255035;-0.064667
644;-0.342804;1.819778;0.637558
645;-0.522354;2.482086;0.625229
646;-0.934418;1.754074;0.190414
647;-0.113373;0.795197;0.297058
648;0.366074;0.552887;0.146896
649;0.153305;0.027527;0.379410
650;-0.220627;-0.325531;0.406815
651;-0.628784;-0.360214;0.385620
652;-0.630783;-0.198914;0.459686
653;1.083405;1.885529;-4.074417
654;1.402573;3.504608;-0.989746
655;-0.545227;0.172256;-0.307251
656;-0.690826;0.878006;0.685883
657;-0.202957;2.184753;0.688263
658;0.186798;0.056610;1.632980
659;-0.533386;1.106171;0.004593
660;0.213303;1.410461;-0.012650
661;0.070435;0.595840;-0.077011
662;0.181381;0.545227;0.280365
663;0.089676;0.753983;0.091995
664;-0.137146;1.138077;-0.294876
665;0.093262;1.124527;0.010529
666;0.032104;1.543671;-0.190414
667;0.775238;1.281860;0.197311
668;0.925507;1.496552;-0.632248
669;0.440826;1.804733;-0.482376
670;0.409256;0.982315;-0.006729
671;-0.114151;2.337311;0.829529
672;-0.260742;2.156357;0.108231
673;-0.922150;1.642715;0.590820
674;-0.004684;0.672211;0.267715
675;0.312225;0.464310;0.220215
676;0.044189;-0.032501;0.374786
677;-0.287582;-0.385696;0.494431
678;-0.871674;-0.495056;0.886276
679;-0.500595;0.192947;-0.530365
680;0.959686;4.436020;-1.264526
681;0.464554;1.391464;-1.417786
682;-1.479874;0.414124;0.332077
683;-0.464523;2.168976;-0.127487
684;0.336990;0.348083;0.356995
685;-0.383408;0.510712;0.626083
686;-0.163910;1.607651;0.028854
687;0.105698;0.870773;0.000626
688;0.048004;0.629013;-0.000168
689;0.161789;0.538651;0.259521
690;0.004639;0.925903;-0.065033
691;-0.159409;1.159515;-0.079865
692;0.423981;1.185425;-0.193771
693;0.228745;1.800156;-0.103516
694;1.177887;1.505661;-0.068649
695;0.558029;1.959824;-0.442871
696;0.504288;1.254959;-0.187744
697;0.014481;1.595566;-0.024063
698;-0.318954;2.766388;0.842392
699;-0.925461;1.991028;0.257126
700;-0.350037;0.955246;0.366043
701;0.301773;0.599838;0.206757
702;0.211304;0.107727;0.306427
703;-0.292938;-0.381195;0.499268
704;-0.646942;-0.490097;0.525009
705;-0.467560;-0.177383;-0.272766
706;0.919296;2.892853;-1.824265
707;0.776108;2.643372;-1.328186
708;-0.478516;-0.086426;0.789352
709;-1.462006;1.695663;-0.873734
710;0.477676;1.222534;1.982346
711;-0.127640;0.028763;1.465683
712;0.015350;1.434265;0.176315
713;0.753357;1.342194;-0.110245
714;-0.071655;0.519852;0.042374
715;0.046539;0.585983;0.179413
716;0.077682;1.000732;-0.035477
717;0.040604;0.989212;-0.158569
718;0.871246;1.029099;0.106461
719;-0.136948;1.308853;-0.265839
720;0.291748;1.611938;0.154938
721;0.703659;1.748093;-0.489899
722;0.871780;1.438751;-0.377518
723;0.192505;1.234207;-0.164902
724;-0.820557;2.622055;0.897003
725;-0.616638;2.119354;0.260391
726;-0.542099;1.316650;0.261383
727;0.170914;0.463730;0.289307
728;0.455307;0.224579;0.201202
729;0.003357;-0.119324;0.274704
730;-0.475189;-0.362991;0.530624
731;-0.415253;-0.432373;0.627029
732;-0.121902;0.209335;-0.888550
733;0.701904;3.541077;-1.098724
734;0.002609;1.793274;-1.128342
735;-1.284576;0.598053;0.151001
736;0.560028;2.848877;0.055847
737;-0.540833;-0.572037;-0.184662
738;0.038925;0.486557;0.367523
739;-0.094101;2.629654;-0.134995
740;0.088409;0.554733;0.037613
741;-0.018997;0.359482;-0.050919
742;0.195770;0.512680;0.182236
743;-0.151108;0.834351;-0.075699
744;-0.129028;1.252396;0.031540
745;0.301971;1.115891;-0.224411
746;-0.353561;1.543335;0.016876
747;0.953979;1.330353;0.224884
748;1.016312;1.386414;-0.371429
749;0.514481;1.672455;-0.351440
750;0.163681;1.591400;-0.169769
751;-0.584061;2.698273;0.988647
752;-0.585938;1.875443;-0.005600
753;-0.605576;1.438644;0.402878
754;-0.067978;0.656921;0.386642
755;0.268372;0.256866;0.456879
756;0.164841;-0.281235;0.441193
757;-0.344986;-0.576675;0.370148
758;-0.775726;-0.468872;1.111511
759;-0.020691;0.790909;-3.275925
760;1.493408;5.248779;-0.353149
761;0.142609;0.609146;-0.500610
762;-2.188843;0.827225;-0.378784
763;0.651291;1.780563;1.915146
764;0.016739;-0.037277;0.606354
765;-0.463028;1.306580;-0.079926
766;0.448151;1.728195;0.198105
767;-0.063309;0.505112;-0.046143
768;-0.281982;0.651901;0.083130
769;0.002960;0.640884;0.053116
770;0.106247;0.965836;0.047455
771;0.201767;0.969376;0.174591
772;0.100693;1.082764;-0.304169
