index;x;y;z
577;0.005692;1.777954;-1.005112
578;-0.557465;0.074936;0.757950
579;-0.596237;0.552567;0.566803
580;-0.366638;1.508408;0.002289
581;0.345657;1.264236;-0.523895
582;0.188705;1.054550;0.323441
583;0.095749;0.812744;0.319687
584;-0.166061;0.917404;-0.132812
585;-0.237396;0.939621;0.092438
586;-0.232071;0.833527;0.108337
587;-0.192947;0.887131;0.050522
588;-0.154816;0.985596;-0.018799
589;0.124390;1.207886;-0.019165
590;0.359344;1.214233;-0.179886
591;0.480576;1.217560;0.335785
592;0.227402;1.242172;-0.182098
593;0.233734;1.601608;-0.321274
594;0.132111;1.227554;-0.597504
595;-0.130753;0.973038;-0.064270
596;-0.715927;1.880127;0.518692
597;-0.875168;1.523056;0.103256
598;-0.232315;0.954559;-0.145493
599;0.332535;0.947266;0.204941
600;-0.053040;0.907028;-0.035538
601;-0.325729;0.635193;-0.004639
602;-0.274551;0.335770;0.238663
603;-0.299515;0.234573;0.242477
604;-0.265366;0.221802;0.062790
605;-0.301926;0.522934;-0.426010
606;0.555374;2.075302;-1.356644
607;0.698044;1.506042;-1.140610
608;-0.122086;0.579926;-0.319931
609;-0.087128;1.358261;0.080444
610;0.052658;1.983475;-1.486206
611;-0.680557;-0.093475;0.956421
612;-0.915909;0.488037;0.531479
613;-0.476212;1.491684;-0.136292
614;0.282593;1.213028;-0.156250
615;0.241226;1.081390;0.209259
616;0.299118;0.902130;0.230820
617;-0.090836;0.856583;-0.253174
618;-0.256073;0.931503;0.129044
619;-0.168869;0.882996;0.137436
620;-0.099655;0.868851;0.111115
621;-0.197037;1.017059;-0.028854
622;0.006790;1.067230;-0.048248
623;0.409363;1.223480;-0.056549
624;0.558121;1.198288;0.125626
625;0.088135;1.245010;-0.128159
626;0.203964;1.412048;-0.309708
627;0.220261;1.567963;-0.687378
628;0.133850;0.864410;-0.112518
629;-0.699219;1.834641;0.411102
630;-0.865143;1.565613;0.252808
631;-0.194397;0.953049;-0.174759
632;0.461899;0.950378;0.068680
633;-0.135544;0.983017;0.140503
634;-0.435089;0.656036;0.057388
635;-0.289368;0.343506;0.210632
636;-0.282684;0.265732;0.237823
637;-0.287460;0.357910;0.061234
638;-0.302826;0.557632;-0.493195
639;0.518494;1.627090;-1.196243
640;0.393906;1.874680;-1.250519
641;-0.334137;0.745148;-0.554382
642;-0.063858;0.919098;-0.068100
643;-0.120834;1.834671;0.043304
644;-0.274094;0.331818;0.552521
645;-0.732849;0.428802;0.597000
646;-0.524017;1.321838;-0.025986
647;0.165482;1.232483;-0.287552
648;0.142319;1.099899;0.268707
649;0.265015;0.881500;0.234085
650;-0.019882;0.845367;-0.157776
651;-0.227158;0.979218;0.080170
652;-0.180542;0.869904;0.115372
653;-0.091568;0.883575;0.104965
654;-0.144379;0.977692;0.031403
655;-0.006653;1.056625;-0.120728
656;0.347336;1.180099;0.065445
657;0.515594;1.239929;0.171188
658;0.115967;1.250107;-0.047699
659;0.140778;1.395309;-0.091751
660;0.109589;1.569229;-0.710526
661;0.337341;0.855225;-0.262222
662;-0.335800;1.417038;-0.004929
663;-0.830154;1.770737;0.474243
664;-0.511551;1.232498;-0.177963
665;0.307831;0.893311;0.056488
666;0.172623;0.974030;0.041351
667;-0.370697;0.852234;0.041779
668;-0.244934;0.421585;0.080261
669;-0.248337;0.203934;0.279526
670;-0.246048;0.302719;0.166733
671;-0.250153;0.392960;-0.177429
672;0.397324;1.273010;-1.410278
673;0.498764;2.344406;-1.301834
674;-0.218735;0.720108;-0.387360
675;-0.281876;0.773285;-0.349503
676;-0.190506;1.491302;0.385788
677;-0.055725;0.748734;-0.028915
678;-0.556366;0.260742;0.574860
679;-0.433075;1.118820;0.329086
680;0.043976;1.413132;-0.409592
681;0.189835;1.055038;0.063080
682;0.135071;0.958481;0.370575
683;0.005692;0.823807;-0.009750
684;-0.116867;0.916290;-0.023941
685;-0.165146;0.921707;0.152008
686;-0.110687;0.853394;0.211197
687;-0.255890;0.859085;-0.015366
688;-0.192917;1.139511;-0.049683
689;0.218170;1.090271;-0.034668
690;0.510117;1.322311;0.070251
691;0.313568;1.131104;0.091064
692;0.027618;1.281097;-0.379333
693;0.385590;1.546127;-0.534103
694;0.510895;1.192093;-0.269089
695;-0.407532;1.667023;0.125793
696;-1.038956;1.988998;0.513367
697;-0.697891;1.188004;-0.207748
698;0.146713;0.898315;0.173645
699;0.189667;0.956451;-0.054535
700;-0.365295;0.562347;0.137253
701;-0.294525;0.140961;0.287796
702;-0.266190;0.182999;0.368927
703;-0.220901;0.217270;0.162247
704;-0.359314;0.326035;-0.382874
705;0.349442;1.648392;-1.373520
706;0.554703;2.405029;-1.407318
707;-0.157928;0.402267;-0.510864
708;0.021957;1.009872;0.293381
709;-0.405792;2.612091;-0.705368
710;-0.300323;-0.083221;1.287613
711;-0.821182;0.221375;0.493835
712;-0.707520;1.342712;0.065567
713;0.026199;1.445694;-0.113007
714;0.271866;1.149948;0.182144
715;0.459991;0.860809;0.174133
716;-0.021835;0.881973;-0.093414
717;-0.280487;0.926285;0.280014
718;-0.260040;0.838867;0.013428
719;-0.182037;0.862671;-0.053589
